site_id,event_id,sample_date,year,month,dist_nearest_discharge_km,site_type,n_organic_detects,total_organic_conc,ahr_fold_induction,ahr_significant,ahr_qc_flag
SITE-08,96,2020-12-15,2020,12,0.5,near_field,17,70.06370655628281,3.593237985914129,TRUE,Pass
SITE-08,97,2021-01-15,2021,1,0.5,near_field,26,522.4985658677754,3.3538525215217567,TRUE,Flag-matrix
SITE-08,98,2021-02-15,2021,2,0.5,near_field,26,210.33439322091488,1.61400969065519,TRUE,Pass
SITE-08,99,2021-03-15,2021,3,0.5,near_field,21,209.90884850604314,2.691174844338141,TRUE,Pass
SITE-08,100,2021-04-15,2021,4,0.5,near_field,19,117.63780164017226,3.8706962986307802,TRUE,Flag-matrix
SITE-08,101,2021-05-15,2021,5,0.5,near_field,22,260.5259854758544,2.073779995994405,TRUE,Pass
SITE-08,102,2021-06-15,2021,6,0.5,near_field,26,227.21123367483338,2.1413555185389734,TRUE,Pass
SITE-08,103,2021-07-15,2021,7,0.5,near_field,18,173.34640644600844,2.6907785187880737,TRUE,Pass
SITE-08,104,2021-08-15,2021,8,0.5,near_field,24,199.1490744351001,2.7338677295990306,TRUE,Pass
SITE-08,105,2021-09-15,2021,9,0.5,near_field,22,336.12912584383736,2.928587585599937,TRUE,Pass
SITE-08,106,2021-10-15,2021,10,0.5,near_field,27,403.2796622601952,2.6888506639503413,TRUE,Flag-matrix
SITE-08,107,2021-11-15,2021,11,0.5,near_field,25,450.98278055098376,3.8244232116585324,TRUE,Flag-matrix
SITE-08,108,2021-12-15,2021,12,0.5,near_field,26,284.0973780004248,3.832112361855958,TRUE,Pass
SITE-08,109,2022-01-15,2022,1,0.5,near_field,18,67.71127354547909,2.0681024344473693,TRUE,Pass
SITE-08,110,2022-02-15,2022,2,0.5,near_field,19,84.06121184394472,1.3901610498931378,FALSE,Pass
SITE-08,111,2022-03-15,2022,3,0.5,near_field,22,107.88849186263803,1.3901610498931378,FALSE,Pass
SITE-08,112,2022-04-15,2022,4,0.5,near_field,19,99.2110490778178,2.783068401840315,TRUE,Flag-matrix
SITE-08,113,2022-05-15,2022,5,0.5,near_field,22,89.49653717955303,3.266944161192682,TRUE,Pass
SITE-08,114,2022-06-15,2022,6,0.5,near_field,20,110.34253171287108,2.527939626168924,TRUE,Pass
SITE-08,115,2022-07-15,2022,7,0.5,near_field,18,56.312484701614714,3.392494260070006,TRUE,Pass
SITE-08,116,2022-08-15,2022,8,0.5,near_field,22,79.93698351858441,3.6068686859663317,TRUE,Pass
SITE-08,117,2022-09-15,2022,9,0.5,near_field,16,96.36994936598533,3.4617861083924595,TRUE,Pass
SITE-08,118,2022-10-15,2022,10,0.5,near_field,20,105.75233570887202,3.408002300067183,TRUE,Pass
SITE-08,119,2022-11-15,2022,11,0.5,near_field,17,62.139438162323096,3.4629924521215445,TRUE,Pass
SITE-08,120,2022-12-15,2022,12,0.5,near_field,18,51.93747089677453,3.075589258019065,TRUE,Pass
SITE-08,121,2023-01-15,2023,1,0.5,near_field,7,8.977642264193626,1.3901610498931378,FALSE,Pass
SITE-08,122,2023-02-15,2023,2,0.5,near_field,8,17.714752035244167,2.6155435475626896,TRUE,Pass
SITE-08,123,2023-03-15,2023,3,0.5,near_field,4,5.298337378334888,1.7963025358032254,TRUE,Pass
SITE-08,124,2023-04-15,2023,4,0.5,near_field,9,18.288201072233335,2.234657380991993,TRUE,Pass
SITE-08,125,2023-05-15,2023,5,0.5,near_field,9,20.63685628802869,2.3711102018321233,TRUE,Flag-matrix
SITE-08,126,2023-06-15,2023,6,0.5,near_field,4,9.491470675289584,2.3680048078897133,TRUE,Pass
SITE-08,127,2023-07-15,2023,7,0.5,near_field,5,12.89463049198543,2.311525635566278,TRUE,Flag-matrix
SITE-08,128,2023-08-15,2023,8,0.5,near_field,7,24.971988664713596,2.3236782285991047,TRUE,Flag-matrix
SITE-08,129,2023-09-15,2023,9,0.5,near_field,5,14.143027158015984,1.7473805270809866,TRUE,Pass
SITE-08,130,2023-10-15,2023,10,0.5,near_field,6,9.161804738228604,1.77548662556196,TRUE,Pass
SITE-08,131,2023-11-15,2023,11,0.5,near_field,8,15.208290422352299,3.6462047760770213,TRUE,Flag-matrix
SITE-08,132,2023-12-15,2023,12,0.5,near_field,8,13.905566808821048,1.6067476282154058,TRUE,Flag-matrix
SITE-08,133,2024-01-15,2024,1,0.5,near_field,11,16.86643314194458,1.5398279560452397,TRUE,Pass
SITE-08,134,2024-02-15,2024,2,0.5,near_field,12,18.401787208320172,1.3901610498931378,FALSE,Pass
SITE-08,135,2024-03-15,2024,3,0.5,near_field,12,16.08338820446119,1.3901610498931378,FALSE,Pass
SITE-08,136,2024-04-15,2024,4,0.5,near_field,13,21.19292250861044,1.3901610498931378,FALSE,Pass
SITE-08,137,2024-05-15,2024,5,0.5,near_field,11,11.462120239291872,2.7127566963157572,TRUE,Pass
SITE-08,138,2024-06-15,2024,6,0.5,near_field,11,15.841477150594955,2.1663689756646227,TRUE,Pass
SITE-08,139,2024-07-15,2024,7,0.5,near_field,12,18.10533479825493,1.4225792030056577,FALSE,Pass
SITE-08,140,2024-08-15,2024,8,0.5,near_field,13,19.83149101660017,2.4296124933141954,TRUE,Flag-matrix
SITE-08,141,2024-09-15,2024,9,0.5,near_field,14,13.0264983801243,3.9476732285550558,TRUE,Pass
SITE-08,142,2024-10-15,2024,10,0.5,near_field,10,13.921580346768206,2.572684823541383,TRUE,Pass
SITE-08,143,2024-11-15,2024,11,0.5,near_field,15,13.297718018245224,2.647897222491044,TRUE,Flag-matrix
SITE-08,144,2024-12-15,2024,12,0.5,near_field,16,16.41829054206994,2.68960932434037,TRUE,Pass
SITE-09,1,2013-01-15,2013,1,1.5,near_field,4,2.9475953634550454,1.6217610699111011,TRUE,Pass
SITE-09,2,2013-02-15,2013,2,1.5,near_field,4,1.708304793902448,1.979516475263398,TRUE,Pass
SITE-09,3,2013-03-15,2013,3,1.5,near_field,4,4.2954638496211315,3.41177277194913,TRUE,Flag-matrix
SITE-09,4,2013-04-15,2013,4,1.5,near_field,6,2.79586243878882,1.6940561626031883,TRUE,Flag-matrix
SITE-09,5,2013-05-15,2013,5,1.5,near_field,5,3.878481913465318,1.4253681075305,FALSE,Pass
SITE-09,6,2013-06-15,2013,6,1.5,near_field,3,2.711856485576856,1.4914022696612441,FALSE,Pass
SITE-09,7,2013-07-15,2013,7,1.5,near_field,5,2.797920348310055,1.8208391173850729,TRUE,Pass
SITE-09,8,2013-08-15,2013,8,1.5,near_field,3,1.7077103737406851,1.8878351517025709,TRUE,Pass
SITE-09,9,2013-09-15,2013,9,1.5,near_field,6,4.081575595046634,1.6879426078728366,TRUE,Pass
SITE-09,10,2013-10-15,2013,10,1.5,near_field,5,2.5662859070028565,0.9654776681878939,FALSE,Pass
SITE-09,11,2013-11-15,2013,11,1.5,near_field,7,3.5487557291974943,1.2863491221640508,FALSE,Pass
SITE-09,12,2013-12-15,2013,12,1.5,near_field,4,1.1549430099216342,1.2226839154279356,FALSE,Pass
SITE-09,13,2014-01-15,2014,1,1.5,near_field,12,11.709664211879648,1.3988055450440995,FALSE,Flag-matrix
SITE-09,14,2014-02-15,2014,2,1.5,near_field,11,15.210873368547151,1.5507169168273125,TRUE,Pass
SITE-09,15,2014-03-15,2014,3,1.5,near_field,10,19.48692110708504,2.5555285916074086,TRUE,Pass
SITE-09,16,2014-04-15,2014,4,1.5,near_field,12,24.017143258164023,2.551328271167244,TRUE,Flag-matrix
SITE-09,17,2014-05-15,2014,5,1.5,near_field,8,6.330490645765661,0.8927411727692554,FALSE,Pass
SITE-09,18,2014-06-15,2014,6,1.5,near_field,14,25.25871851475834,1.895490965095641,TRUE,Flag-matrix
SITE-09,19,2014-07-15,2014,7,1.5,near_field,13,31.348634055920197,2.742818296004726,TRUE,Pass
SITE-09,20,2014-08-15,2014,8,1.5,near_field,10,21.159788046974118,1.477352082925919,FALSE,Pass
SITE-09,21,2014-09-15,2014,9,1.5,near_field,8,9.686505587911935,2.915624059912249,TRUE,Flag-matrix
SITE-09,22,2014-10-15,2014,10,1.5,near_field,11,15.20306569068617,2.118756472844568,TRUE,Flag-matrix
SITE-09,23,2014-11-15,2014,11,1.5,near_field,10,18.337150975114984,1.5127488461992462,TRUE,Pass
SITE-09,24,2014-12-15,2014,12,1.5,near_field,12,16.409270312514447,1.2495598801869636,FALSE,Pass
SITE-09,25,2015-01-15,2015,1,1.5,near_field,2,167.3790981213432,2.3556993081345188,TRUE,Pass
SITE-09,26,2015-02-15,2015,2,1.5,near_field,1,6.086949392637989,0.8927411727692554,FALSE,Flag-matrix
SITE-09,27,2015-03-15,2015,3,1.5,near_field,2,423.4998103111892,2.821009332385794,TRUE,Flag-matrix
SITE-09,28,2015-04-15,2015,4,1.5,near_field,2,178.52702161264887,2.6108133198734,TRUE,Pass
SITE-09,29,2015-05-15,2015,5,1.5,near_field,0,0,0.8927411727692554,FALSE,Pass
SITE-09,30,2015-06-15,2015,6,1.5,near_field,1,2.1157706869886592,2.8032958851003222,TRUE,Pass
SITE-09,31,2015-07-15,2015,7,1.5,near_field,4,207.8952249684865,3.27448265574179,TRUE,Pass
SITE-09,32,2015-08-15,2015,8,1.5,near_field,2,61.492623624009624,1.4373116160837311,FALSE,Pass
SITE-09,33,2015-09-15,2015,9,1.5,near_field,3,263.70325225235683,2.3944438353263733,TRUE,Pass
SITE-09,34,2015-10-15,2015,10,1.5,near_field,3,112.47213173451514,3.181397542445437,TRUE,Pass
SITE-09,35,2015-11-15,2015,11,1.5,near_field,3,369.4392993099795,2.5827505281106817,TRUE,Flag-matrix
SITE-09,36,2015-12-15,2015,12,1.5,near_field,2,95.18416928302952,2.6919801872273643,TRUE,Pass
SITE-09,37,2016-01-15,2016,1,1.5,near_field,9,174.61823211626015,2.933765745459578,TRUE,Pass
SITE-09,38,2016-02-15,2016,2,1.5,near_field,9,176.57425852598124,3.2839006998629654,TRUE,Pass
SITE-09,39,2016-03-15,2016,3,1.5,near_field,8,128.1138625731122,1.3982231763295085,FALSE,Flag-matrix
SITE-09,40,2016-04-15,2016,4,1.5,near_field,9,80.74290505450855,1.91252964736626,TRUE,Pass
SITE-09,41,2016-05-15,2016,5,1.5,near_field,10,213.12207298405966,2.1005067449301595,TRUE,Flag-matrix
SITE-09,42,2016-06-15,2016,6,1.5,near_field,9,186.9334324956682,3.1943369955011622,TRUE,Pass
SITE-09,43,2016-07-15,2016,7,1.5,near_field,9,148.2178070950078,2.9744564567972063,TRUE,Flag-matrix
SITE-09,44,2016-08-15,2016,8,1.5,near_field,12,256.54249685458586,2.98519609021601,TRUE,Pass
SITE-09,45,2016-09-15,2016,9,1.5,near_field,9,129.7572183272663,3.434149253087987,TRUE,Pass
SITE-09,46,2016-10-15,2016,10,1.5,near_field,9,101.13422244208732,2.0429806255422456,TRUE,Flag-matrix
SITE-09,47,2016-11-15,2016,11,1.5,near_field,10,77.77750577328395,1.6869533556352019,TRUE,Pass
SITE-09,48,2016-12-15,2016,12,1.5,near_field,9,157.47795004843235,3.4768896342774265,TRUE,Pass
SITE-09,49,2017-01-15,2017,1,1.5,near_field,12,77.49684032167862,3.4208242297090896,TRUE,Pass
SITE-09,50,2017-02-15,2017,2,1.5,near_field,18,126.98657317722811,2.078775504421195,TRUE,Pass
SITE-09,51,2017-03-15,2017,3,1.5,near_field,14,182.69199948624058,1.8490377966100995,TRUE,Pass
SITE-09,52,2017-04-15,2017,4,1.5,near_field,16,192.70659338508867,2.6425728424977257,TRUE,Pass
SITE-09,53,2017-05-15,2017,5,1.5,near_field,15,252.87827425508578,1.606601801050235,TRUE,Pass
SITE-09,54,2017-06-15,2017,6,1.5,near_field,13,321.21050258941375,1.6939334064464187,TRUE,Pass
SITE-09,55,2017-07-15,2017,7,1.5,near_field,9,41.93004216375704,2.437193293984027,TRUE,Pass
SITE-09,56,2017-08-15,2017,8,1.5,near_field,17,232.9263909708321,2.308025065507771,TRUE,Pass
SITE-09,57,2017-09-15,2017,9,1.5,near_field,16,378.00715657181235,3.0771381630562886,TRUE,Pass
SITE-09,58,2017-10-15,2017,10,1.5,near_field,11,91.0027865282569,3.4222687155765343,TRUE,Flag-matrix
SITE-09,59,2017-11-15,2017,11,1.5,near_field,14,207.66028510932082,2.7522509691752663,TRUE,Flag-matrix
SITE-09,60,2017-12-15,2017,12,1.5,near_field,14,68.15002153132706,3.013689627584269,TRUE,Flag-matrix
SITE-09,61,2018-01-15,2018,1,1.5,near_field,13,196.2382688608701,2.6528666246671277,TRUE,Flag-matrix
SITE-09,62,2018-02-15,2018,2,1.5,near_field,16,195.79147646034838,2.977043335029079,TRUE,Pass
SITE-09,63,2018-03-15,2018,3,1.5,near_field,16,173.7982653967823,3.4203243325236534,TRUE,Pass
SITE-09,64,2018-04-15,2018,4,1.5,near_field,15,385.9969350774291,3.515305427139721,TRUE,Pass
SITE-09,65,2018-05-15,2018,5,1.5,near_field,12,167.82182657601277,2.326838643448866,TRUE,Flag-matrix
SITE-09,66,2018-06-15,2018,6,1.5,near_field,13,157.77175022546527,3.2735617855265384,TRUE,Pass
SITE-09,67,2018-07-15,2018,7,1.5,near_field,13,137.70122431592006,3.3996699838924505,TRUE,Flag-matrix
SITE-09,68,2018-08-15,2018,8,1.5,near_field,11,182.61039123087178,4.967968947762973,TRUE,Pass
SITE-09,69,2018-09-15,2018,9,1.5,near_field,14,81.30555771635869,2.5372801119487285,TRUE,Flag-matrix
SITE-09,70,2018-10-15,2018,10,1.5,near_field,12,52.8562223367615,3.001102577821741,TRUE,Pass
SITE-09,71,2018-11-15,2018,11,1.5,near_field,12,295.6833226584512,1.6907903368076556,TRUE,Pass
SITE-09,72,2018-12-15,2018,12,1.5,near_field,15,247.7528769927768,3.7218447026888675,TRUE,Pass
SITE-09,73,2019-01-15,2019,1,1.5,near_field,23,439.52053368567374,3.561826759387718,TRUE,Pass
SITE-09,74,2019-02-15,2019,2,1.5,near_field,14,131.78331927299092,1.5608478191571997,TRUE,Pass
SITE-09,75,2019-03-15,2019,3,1.5,near_field,21,238.0060730676711,2.610625646898315,TRUE,Pass
SITE-09,76,2019-04-15,2019,4,1.5,near_field,16,54.37004612960979,1.0156669369155267,FALSE,Pass
SITE-09,77,2019-05-15,2019,5,1.5,near_field,18,144.83215153657824,2.2162228600208995,TRUE,Pass
SITE-09,78,2019-06-15,2019,6,1.5,near_field,19,455.581940346658,2.620146373551471,TRUE,Flag-matrix
SITE-09,79,2019-07-15,2019,7,1.5,near_field,22,510.15250555427895,3.910640108724833,TRUE,Flag-matrix
SITE-09,80,2019-08-15,2019,8,1.5,near_field,23,337.43351696819025,2.089118502099972,TRUE,Flag-matrix
SITE-09,81,2019-09-15,2019,9,1.5,near_field,22,191.3059591086634,2.3393341602775974,TRUE,Flag-matrix
SITE-09,82,2019-10-15,2019,10,1.5,near_field,20,306.5755388558029,2.5799808596524767,TRUE,Flag-matrix
SITE-09,83,2019-11-15,2019,11,1.5,near_field,20,297.98862590460436,2.16620713767806,TRUE,Pass
SITE-09,84,2019-12-15,2019,12,1.5,near_field,12,112.06637668233212,3.311274869968757,TRUE,Pass
SITE-09,85,2020-01-15,2020,1,1.5,near_field,21,172.05731228545014,1.9088681393849687,TRUE,Pass
SITE-09,86,2020-02-15,2020,2,1.5,near_field,22,277.7542403701603,2.8862677846642852,TRUE,Pass
SITE-09,87,2020-03-15,2020,3,1.5,near_field,19,142.06877141119244,2.45155555426053,TRUE,Pass
SITE-09,88,2020-04-15,2020,4,1.5,near_field,15,67.25342418416014,3.5147921642984765,TRUE,Pass
SITE-09,89,2020-05-15,2020,5,1.5,near_field,26,216.0614461263048,3.1015739252022008,TRUE,Pass
SITE-09,90,2020-06-15,2020,6,1.5,near_field,18,173.82444102035475,2.18489333656844,TRUE,Flag-matrix
SITE-09,91,2020-07-15,2020,7,1.5,near_field,20,177.7114136321371,2.663827903148381,TRUE,Pass
SITE-09,92,2020-08-15,2020,8,1.5,near_field,26,138.10424014670426,2.5773878368328713,TRUE,Pass
SITE-09,93,2020-09-15,2020,9,1.5,near_field,27,207.65604750083526,3.65355171909407,TRUE,Pass
SITE-09,94,2020-10-15,2020,10,1.5,near_field,25,336.1248098116616,2.255380911471686,TRUE,Pass
SITE-09,95,2020-11-15,2020,11,1.5,near_field,22,176.40396017601364,2.2416690696821537,TRUE,Flag-matrix
SITE-09,96,2020-12-15,2020,12,1.5,near_field,15,59.6192496799206,2.5336730579805313,TRUE,Pass
SITE-09,97,2021-01-15,2021,1,1.5,near_field,8,152.58086195485077,4.22841420478842,TRUE,Pass
SITE-09,98,2021-02-15,2021,2,1.5,near_field,5,167.72453393680476,1.8572360520584044,TRUE,Flag-matrix
SITE-09,99,2021-03-15,2021,3,1.5,near_field,8,51.12728165903561,1.0596453204366685,FALSE,Pass
SITE-09,100,2021-04-15,2021,4,1.5,near_field,8,122.0698999346322,2.1955695473689087,TRUE,Pass
SITE-09,101,2021-05-15,2021,5,1.5,near_field,9,374.50293036755664,2.7930043238037734,TRUE,Pass
SITE-09,102,2021-06-15,2021,6,1.5,near_field,9,238.39351563497806,2.7005051551166184,TRUE,Flag-matrix
SITE-09,103,2021-07-15,2021,7,1.5,near_field,9,210.58540560170215,2.8294942451380667,TRUE,Pass
SITE-09,104,2021-08-15,2021,8,1.5,near_field,8,114.00425581525576,2.738185178581208,TRUE,Pass
SITE-09,105,2021-09-15,2021,9,1.5,near_field,8,126.10333146463753,3.7806068731982596,TRUE,Flag-matrix
SITE-09,106,2021-10-15,2021,10,1.5,near_field,6,67.62165085305088,2.7980003500553154,TRUE,Flag-matrix
SITE-09,107,2021-11-15,2021,11,1.5,near_field,5,84.86180874111753,2.814254810615287,TRUE,Pass
SITE-09,108,2021-12-15,2021,12,1.5,near_field,6,58.48127822040524,2.2747870738893816,TRUE,Flag-matrix
SITE-09,109,2022-01-15,2022,1,1.5,near_field,22,167.35870894147132,0.8927411727692554,FALSE,Flag-matrix
SITE-09,110,2022-02-15,2022,2,1.5,near_field,20,231.63752815939452,2.9448775044243862,TRUE,Flag-matrix
SITE-09,111,2022-03-15,2022,3,1.5,near_field,17,180.1140124062537,2.361850373569555,TRUE,Flag-matrix
SITE-09,112,2022-04-15,2022,4,1.5,near_field,19,268.78533343686894,3.1715730240586386,TRUE,Pass
SITE-09,113,2022-05-15,2022,5,1.5,near_field,20,365.8057067138045,2.9476782318418864,TRUE,Pass
SITE-09,114,2022-06-15,2022,6,1.5,near_field,19,120.00237025406747,2.169438291284758,TRUE,Pass
SITE-09,115,2022-07-15,2022,7,1.5,near_field,15,299.5369698652032,3.15312386838724,TRUE,Flag-matrix
SITE-09,116,2022-08-15,2022,8,1.5,near_field,21,145.27732981940238,1.982865874907161,TRUE,Flag-matrix
SITE-09,117,2022-09-15,2022,9,1.5,near_field,19,184.45892341483045,2.087523908061412,TRUE,Pass
SITE-09,118,2022-10-15,2022,10,1.5,near_field,15,58.75464759150188,2.30932943523905,TRUE,Pass
SITE-09,119,2022-11-15,2022,11,1.5,near_field,20,107.13448219515249,2.6907231073636373,TRUE,Pass
SITE-09,120,2022-12-15,2022,12,1.5,near_field,19,117.1808652733178,3.3697731472923285,TRUE,Pass
SITE-09,121,2023-01-15,2023,1,1.5,near_field,19,73.67689598042321,1.3563129535306546,FALSE,Pass
SITE-09,122,2023-02-15,2023,2,1.5,near_field,19,82.1859120557177,2.8748760981606485,TRUE,Pass
SITE-09,123,2023-03-15,2023,3,1.5,near_field,19,76.8676608250488,2.6303963416009553,TRUE,Pass
SITE-09,124,2023-04-15,2023,4,1.5,near_field,16,54.681703317272685,3.9231449470484807,TRUE,Flag-matrix
SITE-09,125,2023-05-15,2023,5,1.5,near_field,16,55.15540813482395,1.5601148904415139,TRUE,Pass
SITE-09,126,2023-06-15,2023,6,1.5,near_field,17,45.94287233931708,1.473072314485184,FALSE,Pass
SITE-09,127,2023-07-15,2023,7,1.5,near_field,21,82.1868908968636,2.462582188947433,TRUE,Flag-matrix
SITE-09,128,2023-08-15,2023,8,1.5,near_field,19,43.75183192339948,3.867215404424995,TRUE,Pass
SITE-09,129,2023-09-15,2023,9,1.5,near_field,14,62.365652519605256,1.2587333691524973,FALSE,Flag-matrix
SITE-09,130,2023-10-15,2023,10,1.5,near_field,22,56.66937590430165,3.263209391246439,TRUE,Pass
SITE-09,131,2023-11-15,2023,11,1.5,near_field,22,79.6024080679177,1.216707158642817,FALSE,Flag-matrix
SITE-09,132,2023-12-15,2023,12,1.5,near_field,22,41.71192228480089,0.8927411727692554,FALSE,Pass
SITE-09,133,2024-01-15,2024,1,1.5,near_field,21,319.01440446087963,3.0541686522011835,TRUE,Pass
SITE-09,134,2024-02-15,2024,2,1.5,near_field,21,270.70636168618245,4.310851648784511,TRUE,Pass
SITE-09,135,2024-03-15,2024,3,1.5,near_field,19,224.81306699870004,4.13625012494507,TRUE,Pass
SITE-09,136,2024-04-15,2024,4,1.5,near_field,24,245.7992798685854,2.260970655855498,TRUE,Pass
SITE-09,137,2024-05-15,2024,5,1.5,near_field,20,219.90650716935022,2.8781657096019297,TRUE,Pass
SITE-09,138,2024-06-15,2024,6,1.5,near_field,16,327.1571141393891,3.882955599115209,TRUE,Pass
SITE-09,139,2024-07-15,2024,7,1.5,near_field,16,164.21772884244953,2.519117028410777,TRUE,Flag-matrix
SITE-09,140,2024-08-15,2024,8,1.5,near_field,22,148.95672831485675,3.354120742437675,TRUE,Pass
SITE-09,141,2024-09-15,2024,9,1.5,near_field,16,63.33476990716494,3.1449632037836133,TRUE,Flag-matrix
SITE-09,142,2024-10-15,2024,10,1.5,near_field,18,118.86596650922085,4.4465348258258786,TRUE,Pass
SITE-09,143,2024-11-15,2024,11,1.5,near_field,21,226.6622118209709,3.4092841758956443,TRUE,Flag-matrix
SITE-09,144,2024-12-15,2024,12,1.5,near_field,20,125.12745049205265,2.2102544090324616,TRUE,Pass
SITE-10,1,2013-01-15,2013,1,3,mid_field,10,13.496253878883497,2.848753673527675,TRUE,Flag-matrix
SITE-10,2,2013-02-15,2013,2,3,mid_field,7,3.0510859384313127,2.1642826673730897,TRUE,Pass
SITE-10,3,2013-03-15,2013,3,3,mid_field,12,16.84303770595839,2.5819145838397297,TRUE,Flag-matrix
SITE-10,4,2013-04-15,2013,4,3,mid_field,12,22.200542082487278,1.9785522103028035,TRUE,Flag-matrix
SITE-10,5,2013-05-15,2013,5,3,mid_field,13,20.095095293435737,2.450103585386663,TRUE,Pass
SITE-10,6,2013-06-15,2013,6,3,mid_field,11,15.067909669020793,2.4774206463452013,TRUE,Flag-matrix
SITE-10,7,2013-07-15,2013,7,3,mid_field,14,22.480420008553324,2.4740064221621765,TRUE,Pass
SITE-10,8,2013-08-15,2013,8,3,mid_field,10,18.915564050405337,1.3424031091484023,FALSE,Flag-matrix
SITE-10,9,2013-09-15,2013,9,3,mid_field,9,15.206230009447424,1.1804674619595603,FALSE,Pass
SITE-10,10,2013-10-15,2013,10,3,mid_field,8,7.468000063371976,1.1804674619595603,FALSE,Pass
SITE-10,11,2013-11-15,2013,11,3,mid_field,11,13.806006869783877,2.818842653363137,TRUE,Pass
SITE-10,12,2013-12-15,2013,12,3,mid_field,12,13.804665124961996,2.8345176982073728,TRUE,Flag-matrix
SITE-10,13,2014-01-15,2014,1,3,mid_field,0,0,1.1804674619595603,FALSE,Pass
SITE-10,14,2014-02-15,2014,2,3,mid_field,3,1.1573766945918236,1.540468283666866,TRUE,Pass
SITE-10,15,2014-03-15,2014,3,3,mid_field,2,1.5960062089827813,2.179515036801844,TRUE,Pass
SITE-10,16,2014-04-15,2014,4,3,mid_field,3,0.9741031169657755,1.8335166580235551,TRUE,Pass
SITE-10,17,2014-05-15,2014,5,3,mid_field,4,2.5254883903095284,1.3924770861883364,FALSE,Flag-matrix
SITE-10,18,2014-06-15,2014,6,3,mid_field,4,3.244416783881211,3.761787254201171,TRUE,Flag-matrix
SITE-10,19,2014-07-15,2014,7,3,mid_field,5,5.416723704357359,2.2683582208524844,TRUE,Flag-matrix
SITE-10,20,2014-08-15,2014,8,3,mid_field,3,2.3844281808733894,2.735988597016789,TRUE,Flag-matrix
SITE-10,21,2014-09-15,2014,9,3,mid_field,2,0.8735694022869733,1.1804674619595603,FALSE,Flag-matrix
SITE-10,22,2014-10-15,2014,10,3,mid_field,2,1.4596778626141325,3.126477013700883,TRUE,Flag-matrix
SITE-10,23,2014-11-15,2014,11,3,mid_field,3,1.0381834425241856,1.3256194599077693,FALSE,Pass
SITE-10,24,2014-12-15,2014,12,3,mid_field,2,0.9194934433573435,1.1894021715997791,FALSE,Pass
SITE-10,25,2015-01-15,2015,1,3,mid_field,12,13.169070305378872,1.9876323058161027,TRUE,Pass
SITE-10,26,2015-02-15,2015,2,3,mid_field,13,17.086766920079246,1.7322849160970781,TRUE,Pass
SITE-10,27,2015-03-15,2015,3,3,mid_field,9,10.990870025937722,2.362843622513009,TRUE,Pass
SITE-10,28,2015-04-15,2015,4,3,mid_field,8,7.899246376817046,2.64849741988623,TRUE,Pass
SITE-10,29,2015-05-15,2015,5,3,mid_field,10,18.19248960382249,2.35470496342843,TRUE,Pass
SITE-10,30,2015-06-15,2015,6,3,mid_field,10,11.634708211836333,2.1008351191698282,TRUE,Flag-matrix
SITE-10,31,2015-07-15,2015,7,3,mid_field,9,17.524174651143735,1.1804674619595603,FALSE,Flag-matrix
SITE-10,32,2015-08-15,2015,8,3,mid_field,8,13.799987682261648,3.384935523748102,TRUE,Flag-matrix
SITE-10,33,2015-09-15,2015,9,3,mid_field,10,13.30809498688324,3.027677088935277,TRUE,Flag-matrix
SITE-10,34,2015-10-15,2015,10,3,mid_field,11,17.843391110632595,2.7802346316264823,TRUE,Pass
SITE-10,35,2015-11-15,2015,11,3,mid_field,9,8.056009934882006,2.5921025366979125,TRUE,Pass
SITE-10,36,2015-12-15,2015,12,3,mid_field,8,7.892310537139788,1.8168202376987344,TRUE,Pass
SITE-10,37,2016-01-15,2016,1,3,mid_field,12,124.01986255534806,3.619654727529366,TRUE,Pass
SITE-10,38,2016-02-15,2016,2,3,mid_field,9,9.952786275328188,3.195209139738917,TRUE,Pass
SITE-10,39,2016-03-15,2016,3,3,mid_field,10,41.88797881764724,3.5505377604149477,TRUE,Pass
SITE-10,40,2016-04-15,2016,4,3,mid_field,12,141.85882693524084,2.8267376081002165,TRUE,Pass
SITE-10,41,2016-05-15,2016,5,3,mid_field,9,96.44170544461979,2.3201505684995904,TRUE,Pass
SITE-10,42,2016-06-15,2016,6,3,mid_field,12,47.62062924799879,3.047571899167957,TRUE,Flag-matrix
SITE-10,43,2016-07-15,2016,7,3,mid_field,12,249.6525118292671,3.4179090770478644,TRUE,Pass
SITE-10,44,2016-08-15,2016,8,3,mid_field,10,123.38433801307707,3.8372830535309164,TRUE,Pass
SITE-10,45,2016-09-15,2016,9,3,mid_field,12,103.33393516779346,2.4737664728549835,TRUE,Pass
SITE-10,46,2016-10-15,2016,10,3,mid_field,13,49.511356395577614,2.825521485678388,TRUE,Flag-matrix
SITE-10,47,2016-11-15,2016,11,3,mid_field,13,105.816789669448,3.4867658143064006,TRUE,Pass
SITE-10,48,2016-12-15,2016,12,3,mid_field,13,162.24694975278595,2.5560043545730244,TRUE,Pass
SITE-10,49,2017-01-15,2017,1,3,mid_field,5,6.513587888668224,2.5506980483162303,TRUE,Pass
SITE-10,50,2017-02-15,2017,2,3,mid_field,2,6.664244217501458,3.1361324774610266,TRUE,Pass
SITE-10,51,2017-03-15,2017,3,3,mid_field,6,15.90169716280867,1.2590414185081586,FALSE,Pass
SITE-10,52,2017-04-15,2017,4,3,mid_field,8,11.932367105967781,1.4735860587528717,FALSE,Pass
