child_id,parent_id,relation,source,assertion_mode,reviewed_by,reviewed_at,notes
ENVO:03510060,ENVO:00003074,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510060,ENVO:0010001,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510060,ENVO:03510065,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510061,ENVO:00003074,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510061,ENVO:0010001,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510061,ENVO:03510065,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510062,ENVO:00003074,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510062,ENVO:0010001,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510062,ENVO:03510065,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510064,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510065,ENVO:01000815,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03510070,ENVO:00002264,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03520007,ENVO:01000846,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600001,ENVO:00002114,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600002,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600006,ENVO:00002264,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600007,ENVO:02000140,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600009,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600013,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600016,ENVO:00001995,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600017,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600036,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600042,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600064,ENVO:00002016,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600065,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600081,ENVO:00002011,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600082,ENVO:02000140,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03600084,ENVO:01000155,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03605000,ENVO:01000156,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03605001,ENVO:03605000,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03605002,ENVO:03605000,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03605003,ENVO:03605000,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03605004,ENVO:03605000,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03605005,ENVO:03605000,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03605006,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:03605006,ENVO:01000813,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:04000007,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:04000007,ENVO:01000813,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:04000008,ENVO:01000155,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:04000008,ENVO:01000813,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:04000012,ENVO:01000060,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:04000013,ENVO:04000012,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:04000014,ENVO:04000012,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105003,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105012,AMH:0000050,is_a,amosharmonizer,reviewed,seanthimons,2026-09-03,Whole-organism biota belongs in body-derived analytical queries.
ENVO:06105016,ENVO:06105101,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105101,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105111,ENVO:06105101,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105112,ENVO:06105101,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105205,ENVO:00001998,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105211,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105238,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105268,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105269,ENVO:00002006,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105272,ENVO:01000017,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105273,ENVO:01000017,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105274,ENVO:00002258,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105274,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105275,ENVO:00002258,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105275,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105276,ENVO:06105277,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105277,ENVO:00002258,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105277,ENVO:00003082,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105278,ENVO:06105277,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105279,ENVO:00002982,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:06105280,ENVO:00002982,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:1000746,ENVO:01000155,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:2000007,ENVO:01000560,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:2000008,ENVO:02000091,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:2000009,ENVO:02000091,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:2000010,ENVO:02000091,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:2000011,ENVO:02000091,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:2000044,ENVO:02000091,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
ENVO:2000045,ENVO:00010483,is_a,ENVO,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001002,AMH:0000032,is_a,amosharmonizer,reviewed,seanthimons,2026-09-03,FoodOn food product branch under the reviewed food query root.
FOODON:00001002,FOODON:00002403,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001006,FOODON:00001092,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001006,FOODON:00005501,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001007,FOODON:00001010,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001010,FOODON:00001006,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001010,FOODON:03311737,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001013,FOODON:00001256,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001014,FOODON:00001053,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001015,FOODON:00001002,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001015,FOODON:00004331,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001016,FOODON:00001171,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001016,FOODON:00003341,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001024,FOODON:00001016,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001024,FOODON:00001182,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001038,FOODON:00002663,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001046,FOODON:00004242,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001053,FOODON:00001256,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001053,FOODON:00001258,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001056,FOODON:00004509,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001057,FOODON:00001261,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001070,FOODON:00001078,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001078,FOODON:00002266,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001078,FOODON:03310006,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001079,FOODON:00002158,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001083,FOODON:00001133,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001087,FOODON:03310387,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001087,FOODON:03460263,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001089,FOODON:00001142,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001089,FOODON:00004509,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001091,FOODON:00001257,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001091,FOODON:03307539,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001092,FOODON:00004242,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001092,FOODON:00005502,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001093,FOODON:00001173,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001094,FOODON:00001258,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001094,FOODON:03301977,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001095,FOODON:00001101,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001095,FOODON:00001254,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001095,FOODON:03301444,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001101,FOODON:00001170,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001102,FOODON:00001254,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001103,FOODON:00001254,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001103,FOODON:00002423,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001107,FOODON:00001256,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001118,FOODON:00001107,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001131,FOODON:00001283,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001132,FOODON:00001006,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001132,FOODON:00005689,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001133,FOODON:00001002,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001138,FOODON:00001255,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001138,FOODON:00002275,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001139,FOODON:00001255,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001139,FOODON:00002275,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001140,FOODON:00001057,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001140,FOODON:00001255,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001140,FOODON:03301444,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001140,FOODON:03315552,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001141,FOODON:00001093,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001142,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001143,FOODON:00001002,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001143,FOODON:00004336,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001146,FOODON:00001147,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001146,FOODON:00001165,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001147,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001148,FOODON:00001146,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001149,FOODON:00002373,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001151,FOODON:00001057,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001158,FOODON:00001057,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001163,FOODON:00001057,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001163,FOODON:00001165,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001164,FOODON:00001163,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001164,FOODON:00002141,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001165,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001166,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001169,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001170,FOODON:00001640,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001171,FOODON:00001166,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001171,FOODON:00001169,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001172,FOODON:00001262,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001172,FOODON:03460177,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001173,FOODON:03460177,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001174,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001174,FOODON:00002664,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001175,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001176,FOODON:00004242,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001176,FOODON:00005522,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001177,FOODON:00001176,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001178,FOODON:00001218,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00001178,FOODON:00002300,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
